log_id,hole_id,depth_from,depth_to,rock_code,description,created_at
385,BC16C,9.8,10.2,1,LI,2025-10-31 15:06:18.470417
386,BC16C,10.2,11.4,1,LI,2025-10-31 15:06:18.470433
387,BC16C,11.4,12.0,5,CL,2025-10-31 15:06:18.470450
388,BC16C,12.0,14.2,1,LI,2025-10-31 15:06:18.470466
389,BC16C,14.2,14.6,1,LI,2025-10-31 15:06:18.470482
390,BC16C,14.6,15.2,1,LI,2025-10-31 15:06:18.470511
391,BC16C,15.2,15.5,5,CL,2025-10-31 15:06:18.470527
392,BC16C,15.5,17.9,5,CL,2025-10-31 15:06:18.470544
393,BC16C,17.9,18.2,5,CL,2025-10-31 15:06:18.470560
394,BC16C,18.2,19.4,1,LI,2025-10-31 15:06:18.470577
395,BC16C,19.4,20.2,5,CL,2025-10-31 15:06:18.470593
396,BC16C,20.2,20.8,2,CLLI,2025-10-31 15:06:18.470609
397,BC16C,20.8,21.2,5,CL,2025-10-31 15:06:18.470626
398,BC16C,21.2,22.4,1,LI,2025-10-31 15:06:18.470642
399,BC16C,22.4,22.7,4,CBCL,2025-10-31 15:06:18.470659
400,BC16C,22.7,23.2,5,CL,2025-10-31 15:06:18.470675
401,BC16C,23.2,23.8,4,CBCL,2025-10-31 15:06:18.470692
402,BC16C,23.8,24.4,5,CL,2025-10-31 15:06:18.470708
403,BC16C,24.4,24.8,6,SA,2025-10-31 15:06:18.470725
404,BC16C,24.8,27.0,5,CL,2025-10-31 15:06:18.470742
405,BC16C,27.0,27.6,61,SS,2025-10-31 15:06:18.470758
406,BC16C,27.6,29.6,5,CL,2025-10-31 15:06:18.470775
407,BC16C,29.6,30.0,6,SA,2025-10-31 15:06:18.470791
408,BC16C,30.0,30.4,5,CL,2025-10-31 15:06:18.470807
409,BC16C,30.4,31.0,5,CL,2025-10-31 15:06:18.470824
410,BC16C,31.0,31.8,5,CL,2025-10-31 15:06:18.470841
411,BC16C,31.8,32.2,5,CL,2025-10-31 15:06:18.470857
412,BC16C,32.2,33.2,5,CL,2025-10-31 15:06:18.470874
413,BC16C,33.2,33.8,1,LI,2025-10-31 15:06:18.470890
414,BC16C,33.8,34.1,5,CL,2025-10-31 15:06:18.470907
415,BC16C,34.1,34.9,5,CL,2025-10-31 15:06:18.470923
416,BC16C,34.9,35.2,5,CL,2025-10-31 15:06:18.470939
417,BC16C,35.2,36.0,2,CLLI,2025-10-31 15:06:18.470956
418,BC16C,36.0,41.0,5,CL,2025-10-31 15:06:18.470972
419,BC16C,741783.297,2181441.996,,,2025-10-31 15:06:18.470199
420,BC16C,,,,,2025-10-31 15:06:18.470216
421,BC17C,0.0,0.7,1,LI,2025-10-31 15:06:18.471093
422,BC17C,0.7,3.0,5,CL,2025-10-31 15:06:18.471110
423,BC17C,3.0,3.4,3,LICL,2025-10-31 15:06:18.471126
424,BC17C,3.4,3.7,4,CBCL,2025-10-31 15:06:18.471143
425,BC17C,3.7,4.6,1,LI,2025-10-31 15:06:18.471159
426,BC17C,4.6,4.9,5,CL,2025-10-31 15:06:18.471176
427,BC17C,4.9,5.0,4,CBCL,2025-10-31 15:06:18.471193
428,BC17C,5.0,5.9,3,LICL,2025-10-31 15:06:18.471218
429,BC17C,5.9,9.1,5,CL,2025-10-31 15:06:18.471235
430,BC17C,9.1,9.3,8,SI,2025-10-31 15:06:18.471251
431,BC17C,9.3,9.7,5,CL,2025-10-31 15:06:18.471268
432,BC17C,9.7,10.4,4,CBCL,2025-10-31 15:06:18.471284
433,BC17C,10.4,10.8,5,CL,2025-10-31 15:06:18.471301
434,BC17C,10.8,12.0,1,LI,2025-10-31 15:06:18.471318
435,BC17C,12.0,12.6,1,LI,2025-10-31 15:06:18.471346
436,BC17C,12.6,13.2,1,LI,2025-10-31 15:06:18.471362
437,BC17C,13.2,13.5,5,CL,2025-10-31 15:06:18.471379
438,BC17C,13.5,13.8,5,CL,2025-10-31 15:06:18.471395
439,BC17C,13.8,14.1,5,CL,2025-10-31 15:06:18.471411
440,BC17C,14.1,15.9,1,LI,2025-10-31 15:06:18.471428
441,BC17C,15.9,16.2,1,LI,2025-10-31 15:06:18.471445
442,BC17C,16.2,16.4,4,CBCL,2025-10-31 15:06:18.471462
443,BC17C,16.4,16.9,1,LI,2025-10-31 15:06:18.471478
444,BC17C,16.9,18.1,1,LI,2025-10-31 15:06:18.471495
445,BC17C,18.1,18.3,5,CL,2025-10-31 15:06:18.471511
446,BC17C,18.3,18.8,1,LI,2025-10-31 15:06:18.471528
447,BC17C,18.8,20.7,1,LI,2025-10-31 15:06:18.471544
448,BC17C,20.7,21.1,4,CBCL,2025-10-31 15:06:18.471560
449,BC17C,21.1,22.0,1,LI,2025-10-31 15:06:18.471577
450,BC17C,22.0,22.3,5,CL,2025-10-31 15:06:18.471593
451,BC17C,22.3,22.9,65,SACL,2025-10-31 15:06:18.471609
452,BC17C,22.9,25.9,5,CL,2025-10-31 15:06:18.471626
453,BC17C,25.9,26.15,5,CL,2025-10-31 15:06:18.471642
454,BC17C,26.15,27.8,1,LI,2025-10-31 15:06:18.471659
455,BC17C,27.8,28.2,5,CL,2025-10-31 15:06:18.471675
456,BC17C,28.2,28.7,1,LI,2025-10-31 15:06:18.471692
457,BC17C,28.7,29.2,5,CL,2025-10-31 15:06:18.471709
458,BC17C,29.2,30.4,2,CLLI,2025-10-31 15:06:18.471726
459,BC17C,30.4,30.9,2,CLLI,2025-10-31 15:06:18.471742
460,BC17C,30.9,31.6,2,CLLI,2025-10-31 15:06:18.471758
461,BC17C,31.6,31.9,4,CBCL,2025-10-31 15:06:18.471776
462,BC17C,31.9,32.25,3,LICL,2025-10-31 15:06:18.471792
463,BC17C,32.25,35.0,5,CL,2025-10-31 15:06:18.471808
464,BC17C,35.0,35.4,8,SI,2025-10-31 15:06:18.471825
465,BC17C,35.4,36.8,5,CL,2025-10-31 15:06:18.471841
466,BC17C,36.8,37.3,4,CBCL,2025-10-31 15:06:18.471858
467,BC17C,37.3,37.7,5,CL,2025-10-31 15:06:18.471874
468,BC17C,37.7,38.0,5,CL,2025-10-31 15:06:18.471890
469,BC17C,38.0,38.6,2,CLLI,2025-10-31 15:06:18.471907
470,BC17C,38.6,39.5,2,CLLI,2025-10-31 15:06:18.471923
471,BC17C,39.5,41.1,2,CLLI,2025-10-31 15:06:18.471940
472,BC17C,41.1,41.4,2,CLLI,2025-10-31 15:06:18.471956
473,BC17C,41.4,43.15,2,CLLI,2025-10-31 15:06:18.471972
474,BC17C,43.15,43.45,5,CL,2025-10-31 15:06:18.471989
475,BC17C,43.45,46.3,5,CL,2025-10-31 15:06:18.472005
476,BC17C,46.3,46.7,2,CLLI,2025-10-31 15:06:18.472021
477,BC17C,46.7,53.1,5,CL,2025-10-31 15:06:18.472037
478,BC17C,53.1,53.4,5,CL,2025-10-31 15:06:18.472054
479,BC17C,53.4,55.6,1,LI,2025-10-31 15:06:18.472070
480,BC17C,55.6,55.9,5,CL,2025-10-31 15:06:18.472086
481,BC17C,55.9,57.1,5,CL,2025-10-31 15:06:18.472103
482,BC17C,57.1,57.4,1,LI,2025-10-31 15:06:18.472120
483,BC17C,57.4,57.7,5,CL,2025-10-31 15:06:18.472136
484,BC17C,57.7,61.0,1,LI,2025-10-31 15:06:18.472153
485,BC17C,61.0,62.0,2,CLLI,2025-10-31 15:06:18.472169
486,BC17C,62.0,63.0,1,LI,2025-10-31 15:06:18.472185
487,BC17C,741726.485,2181711.29,,,2025-10-31 15:06:18.471059
488,BC17C,,,,,2025-10-31 15:06:18.471076
489,BC23C,0.0,1.1,5,CL,2025-10-31 15:06:18.472233
490,BC23C,1.1,1.4,4,CBCL,2025-10-31 15:06:18.472250
491,BC23C,1.4,3.0,1,LI,2025-10-31 15:06:18.472266
492,BC23C,3.0,4.1,1,LI,2025-10-31 15:06:18.472282
493,BC23C,4.1,5.1,1,LI,2025-10-31 15:06:18.472299
494,BC23C,5.1,5.6,5,CL,2025-10-31 15:06:18.472315
495,BC23C,5.6,8.5,1,LI,2025-10-31 15:06:18.472332
496,BC23C,8.5,8.7,2,CLLI,2025-10-31 15:06:18.472348
497,BC23C,8.7,9.1,1,LI,2025-10-31 15:06:18.472364
498,BC23C,9.1,9.3,1,LI,2025-10-31 15:06:18.472392
499,BC23C,9.3,10.2,1,LI,2025-10-31 15:06:18.472409
500,BC23C,10.2,12.0,1,LI,2025-10-31 15:06:18.472427
501,BC23C,12.0,12.2,4,CBCL,2025-10-31 15:06:18.472443
502,BC23C,12.2,12.5,3,LICL,2025-10-31 15:06:18.472459
503,BC23C,12.5,13.0,3,LICL,2025-10-31 15:06:18.472476
504,BC23C,13.0,13.4,3,LICL,2025-10-31 15:06:18.472492
505,BC23C,13.4,14.0,5,CL,2025-10-31 15:06:18.472509
506,BC23C,14.0,15.4,2,CLLI,2025-10-31 15:06:18.472525
507,BC23C,15.4,15.65,4,CBCL,2025-10-31 15:06:18.472541
508,BC23C,15.65,15.9,4,CBCL,2025-10-31 15:06:18.472557
509,BC23C,15.9,17.4,1,LI,2025-10-31 15:06:18.472574
510,BC23C,17.4,17.7,5,CL,2025-10-31 15:06:18.472590
511,BC23C,17.7,17.9,4,CBCL,2025-10-31 15:06:18.472606
512,BC23C,17.9,18.2,5,CL,2025-10-31 15:06:18.472622
513,BC23C,18.2,18.6,11,HB,2025-10-31 15:06:18.472639
514,BC23C,18.6,20.7,5,CL,2025-10-31 15:06:18.472655
515,BC23C,20.7,20.9,3,LICL,2025-10-31 15:06:18.472672
516,BC23C,20.9,22.5,5,CL,2025-10-31 15:06:18.472688
517,BC23C,22.5,22.8,5,CL,2025-10-31 15:06:18.472704
518,BC23C,22.8,23.2,1,LI,2025-10-31 15:06:18.472720
519,BC23C,23.2,23.4,1,LI,2025-10-31 15:06:18.472737
520,BC23C,23.4,24.4,1,LI,2025-10-31 15:06:18.472756
521,BC23C,24.4,24.9,4,CBCL,2025-10-31 15:06:18.472773
522,BC23C,24.9,25.6,1,LI,2025-10-31 15:06:18.472811
523,BC23C,25.6,26.85,1,LI,2025-10-31 15:06:18.472827
524,BC23C,26.85,27.0,1,LI,2025-10-31 15:06:18.472844
525,BC23C,27.0,27.6,1,LI,2025-10-31 15:06:18.472860
526,BC23C,27.6,29.0,1,LI,2025-10-31 15:06:18.472877
527,BC23C,29.0,30.1,1,LI,2025-10-31 15:06:18.472893
528,BC23C,30.1,30.6,1,LI,2025-10-31 15:06:18.472909
529,BC23C,30.6,32.4,1,LI,2025-10-31 15:06:18.472926
530,BC23C,32.4,32.8,1,LI,2025-10-31 15:06:18.472942
531,BC23C,32.8,35.8,1,LI,2025-10-31 15:06:18.472958
532,BC23C,35.8,36.6,1,LI,2025-10-31 15:06:18.472975
533,BC23C,36.6,37.9,1,LI,2025-10-31 15:06:18.472991
534,BC23C,37.9,38.4,1,LI,2025-10-31 15:06:18.473007
535,BC23C,38.4,38.7,1,LI,2025-10-31 15:06:18.473024
536,BC23C,38.7,41.3,1,LI,2025-10-31 15:06:18.473040
537,BC23C,41.3,42.4,1,LI,2025-10-31 15:06:18.473057
538,BC23C,42.4,42.75,1,LI,2025-10-31 15:06:18.473073
539,BC23C,42.75,43.3,1,LI,2025-10-31 15:06:18.473090
540,BC23C,43.3,43.6,11,HB,2025-10-31 15:06:18.473106
541,BC23C,43.6,45.0,1,LI,2025-10-31 15:06:18.473122
542,BC23C,45.0,46.0,1,LI,2025-10-31 15:06:18.473139
543,BC23C,46.0,48.4,1,LI,2025-10-31 15:06:18.473156
544,BC23C,48.4,48.6,3,LICL,2025-10-31 15:06:18.473172
545,BC23C,48.6,48.9,3,LICL,2025-10-31 15:06:18.473188
546,BC23C,48.9,49.0,3,LICL,2025-10-31 15:06:18.473205
547,BC23C,49.0,50.1,1,LI,2025-10-31 15:06:18.473221
548,BC23C,50.1,50.35,1,LI,2025-10-31 15:06:18.473238
549,BC23C,50.35,52.0,1,LI,2025-10-31 15:06:18.473254
550,BC23C,52.0,52.9,1,LI,2025-10-31 15:06:18.473271
551,BC23C,52.9,53.0,1,LI,2025-10-31 15:06:18.473287
552,BC23C,53.0,54.2,1,LI,2025-10-31 15:06:18.473303
553,BC23C,54.2,54.7,1,LI,2025-10-31 15:06:18.473320
554,BC23C,54.7,56.0,1,LI,2025-10-31 15:06:18.473338
555,BC23C,56.0,56.2,1,LI,2025-10-31 15:06:18.473354
556,BC23C,56.2,57.3,1,LI,2025-10-31 15:06:18.473371
557,BC23C,57.3,57.9,1,LI,2025-10-31 15:06:18.473387
558,BC23C,57.9,59.0,1,LI,2025-10-31 15:06:18.473403
559,BC23C,59.0,59.5,5,CL,2025-10-31 15:06:18.473421
560,BC23C,59.5,60.1,1,LI,2025-10-31 15:06:18.473437
561,BC23C,60.1,60.7,1,LI,2025-10-31 15:06:18.473454
562,BC23C,60.7,61.3,4,CBCL,2025-10-31 15:06:18.473470
563,BC23C,61.3,61.8,1,LI,2025-10-31 15:06:18.473487
564,BC23C,61.8,64.5,1,LI,2025-10-31 15:06:18.473504
565,BC23C,64.5,65.0,1,LI,2025-10-31 15:06:18.473520
566,BC23C,65.0,66.2,1,LI,2025-10-31 15:06:18.473536
567,BC23C,66.2,66.6,1,LI,2025-10-31 15:06:18.473553
568,BC23C,66.6,66.9,4,CBCL,2025-10-31 15:06:18.473569
569,BC23C,66.9,68.1,2,CLLI,2025-10-31 15:06:18.473585
570,BC23C,68.1,68.4,2,CLLI,2025-10-31 15:06:18.473602
571,BC23C,68.4,69.0,1,LI,2025-10-31 15:06:18.473618
572,BC23C,69.0,69.4,3,LICL,2025-10-31 15:06:18.473635
573,BC23C,69.4,70.8,1,LI,2025-10-31 15:06:18.473651
574,BC23C,70.8,72.4,1,LI,2025-10-31 15:06:18.473667
575,BC23C,72.4,72.6,1,LI,2025-10-31 15:06:18.473684
576,BC23C,72.6,73.8,1,LI,2025-10-31 15:06:18.473700
577,BC23C,73.8,74.9,4,CBCL,2025-10-31 15:06:18.473716
578,BC23C,740948.872,2181892.836,,,2025-10-31 15:06:18.472201
579,BC23C,,,,,2025-10-31 15:06:18.472217
580,BC29C,0.0,2.5,5,CL,2025-10-31 15:06:18.473765
581,BC29C,2.5,2.8,5,CL,2025-10-31 15:06:18.473782
582,BC29C,2.8,3.2,1,LI,2025-10-31 15:06:18.473798
583,BC29C,3.2,3.7,5,CL,2025-10-31 15:06:18.473814
584,BC29C,3.7,5.0,1,LI,2025-10-31 15:06:18.473831
585,BC29C,5.0,5.3,5,CL,2025-10-31 15:06:18.473847
586,BC29C,5.3,5.95,2,CLLI,2025-10-31 15:06:18.473863
587,BC29C,5.95,6.3,5,CL,2025-10-31 15:06:18.473880
588,BC29C,6.3,6.8,1,LI,2025-10-31 15:06:18.473896
589,BC29C,6.8,12.2,5,CL,2025-10-31 15:06:18.473912
590,BC29C,12.2,12.5,4,CBCL,2025-10-31 15:06:18.473929
591,BC29C,12.5,12.9,5,CL,2025-10-31 15:06:18.473945
592,BC29C,12.9,13.2,5,CL,2025-10-31 15:06:18.473962
593,BC29C,13.2,13.8,1,LI,2025-10-31 15:06:18.473978
594,BC29C,13.8,14.5,1,LI,2025-10-31 15:06:18.473994
595,BC29C,14.5,15.9,1,LI,2025-10-31 15:06:18.474011
596,BC29C,15.9,16.2,5,CL,2025-10-31 15:06:18.474027
597,BC29C,16.2,17.95,1,LI,2025-10-31 15:06:18.474044
598,BC29C,17.95,18.25,5,CL,2025-10-31 15:06:18.474061
599,BC29C,18.25,19.0,5,CL,2025-10-31 15:06:18.474077
600,BC29C,19.0,19.6,65,SACL,2025-10-31 15:06:18.474094
601,BC29C,19.6,21.2,5,CL,2025-10-31 15:06:18.474110
602,BC29C,21.2,21.5,1,LI,2025-10-31 15:06:18.474126
603,BC29C,21.5,27.9,5,CL,2025-10-31 15:06:18.474143
604,BC29C,27.9,28.2,5,CL,2025-10-31 15:06:18.474159
605,BC29C,28.2,30.1,1,LI,2025-10-31 15:06:18.474176
606,BC29C,30.1,30.4,5,CL,2025-10-31 15:06:18.474192
607,BC29C,30.4,31.4,5,CL,2025-10-31 15:06:18.474209
608,BC29C,31.4,31.7,4,CBCL,2025-10-31 15:06:18.474225
609,BC29C,31.7,35.0,1,LI,2025-10-31 15:06:18.474241
610,BC29C,35.0,36.0,1,LI,2025-10-31 15:06:18.474258
611,BC29C,741718.059,2181772.312,,,2025-10-31 15:06:18.473733
612,BC29C,,,,,2025-10-31 15:06:18.473749
613,BC31C,0.0,0.8,4,CBCL,2025-10-31 15:06:18.474318
614,BC31C,0.8,1.2,3,LICL,2025-10-31 15:06:18.474335
615,BC31C,1.2,4.2,85,SICL,2025-10-31 15:06:18.474351
616,BC31C,4.2,4.8,4,CBCL,2025-10-31 15:06:18.474367
617,BC31C,4.8,5.2,3,LICL,2025-10-31 15:06:18.474384
618,BC31C,5.2,5.4,4,CBCL,2025-10-31 15:06:18.474401
619,BC31C,5.4,5.8,5,CL,2025-10-31 15:06:18.474417
620,BC31C,5.8,6.9,4,CBCL,2025-10-31 15:06:18.474434
621,BC31C,6.9,7.2,5,CL,2025-10-31 15:06:18.474450
622,BC31C,7.2,11.8,5,CL,2025-10-31 15:06:18.474466
623,BC31C,11.8,12.1,5,CL,2025-10-31 15:06:18.474482
624,BC31C,12.1,12.7,4,CBCL,2025-10-31 15:06:18.474499
625,BC31C,12.7,13.4,5,CL,2025-10-31 15:06:18.474515
626,BC31C,13.4,14.2,2,CLLI,2025-10-31 15:06:18.474531
627,BC31C,14.2,14.7,2,CLLI,2025-10-31 15:06:18.474550
628,BC31C,14.7,16.4,5,CL,2025-10-31 15:06:18.474566
629,BC31C,16.4,28.4,85,SICL,2025-10-31 15:06:18.474583
630,BC31C,28.4,28.8,5,CL,2025-10-31 15:06:18.474600
631,BC31C,28.8,29.1,5,CL,2025-10-31 15:06:18.474616
632,BC31C,29.1,29.8,4,CBCL,2025-10-31 15:06:18.474633
633,BC31C,29.8,30.3,5,CL,2025-10-31 15:06:18.474649
634,BC31C,30.3,31.2,1,LI,2025-10-31 15:06:18.474666
635,BC31C,31.2,32.3,4,CBCL,2025-10-31 15:06:18.474682
636,BC31C,32.3,33.2,1,LI,2025-10-31 15:06:18.474698
637,BC31C,33.2,34.2,1,LI,2025-10-31 15:06:18.474715
638,BC31C,34.2,35.2,1,LI,2025-10-31 15:06:18.474732
639,BC31C,35.2,35.6,1,LI,2025-10-31 15:06:18.474748
640,BC31C,35.6,35.9,5,CL,2025-10-31 15:06:18.474764
641,BC31C,35.9,37.6,5,CL,2025-10-31 15:06:18.474781
642,BC31C,37.6,37.9,4,CBCL,2025-10-31 15:06:18.474797
643,BC31C,37.9,38.2,4,CBCL,2025-10-31 15:06:18.474813
644,BC31C,38.2,39.8,1,LI,2025-10-31 15:06:18.474830
645,BC31C,39.8,40.5,4,CBCL,2025-10-31 15:06:18.474846
646,BC31C,40.5,41.0,1,LI,2025-10-31 15:06:18.474863
647,BC31C,41.0,41.3,1,LI,2025-10-31 15:06:18.474879
648,BC31C,41.3,43.0,1,LI,2025-10-31 15:06:18.474895
649,BC31C,43.0,43.3,5,CL,2025-10-31 15:06:18.474912
650,BC31C,43.3,50.5,5,CL,2025-10-31 15:06:18.474928
651,BC31C,50.5,50.8,5,CL,2025-10-31 15:06:18.474944
652,BC31C,50.8,52.2,2,CLLI,2025-10-31 15:06:18.474961
653,BC31C,52.2,53.8,2,CLLI,2025-10-31 15:06:18.474981
654,BC31C,53.8,54.7,2,CLLI,2025-10-31 15:06:18.474997
655,BC31C,54.7,55.0,5,CL,2025-10-31 15:06:18.475014
656,BC31C,55.0,56.6,5,CL,2025-10-31 15:06:18.475031
657,BC31C,56.6,56.9,1,LI,2025-10-31 15:06:18.475048
658,BC31C,56.9,58.0,85,SICL,2025-10-31 15:06:18.475064
659,BC31C,58.0,58.4,6,SA,2025-10-31 15:06:18.475080
660,BC31C,58.4,59.0,5,CL,2025-10-31 15:06:18.475097
661,BC31C,59.0,59.3,5,CL,2025-10-31 15:06:18.475113
662,BC31C,59.3,60.4,1,LI,2025-10-31 15:06:18.475129
663,BC31C,60.4,60.7,1,LI,2025-10-31 15:06:18.475146
664,BC31C,60.7,61.2,1,LI,2025-10-31 15:06:18.475162
665,BC31C,61.2,62.2,4,CBCL,2025-10-31 15:06:18.475178
666,BC31C,62.2,64.8,1,LI,2025-10-31 15:06:18.475199
667,BC31C,64.8,65.7,2,CLLI,2025-10-31 15:06:18.475221
668,BC31C,65.7,66.4,1,LI,2025-10-31 15:06:18.475238
669,BC31C,66.4,66.8,2,CLLI,2025-10-31 15:06:18.475254
670,BC31C,66.8,69.6,1,LI,2025-10-31 15:06:18.475270
671,BC31C,69.6,69.9,3,LICL,2025-10-31 15:06:18.475287
672,BC31C,69.9,70.3,1,LI,2025-10-31 15:06:18.475304
673,BC31C,70.3,71.0,1,LI,2025-10-31 15:06:18.475320
674,BC31C,71.0,72.1,1,LI,2025-10-31 15:06:18.475336
675,BC31C,72.1,72.8,2,CLLI,2025-10-31 15:06:18.475353
676,BC31C,72.8,73.4,2,CLLI,2025-10-31 15:06:18.475370
677,BC31C,73.4,73.8,5,CL,2025-10-31 15:06:18.475387
678,BC31C,73.8,76.3,2,CLLI,2025-10-31 15:06:18.475403
679,BC31C,741487.709,2181780.33,,,2025-10-31 15:06:18.474286
680,BC31C,,,,,2025-10-31 15:06:18.474302
681,BC32C,0.0,4.8,5,CL,2025-10-31 15:06:18.475452
682,BC32C,4.8,6.0,1,LI,2025-10-31 15:06:18.475469
683,BC32C,6.0,12.5,5,CL,2025-10-31 15:06:18.475485
684,BC32C,12.5,12.8,5,CL,2025-10-31 15:06:18.475502
685,BC32C,12.8,13.7,2,CLLI,2025-10-31 15:06:18.475518
686,BC32C,13.7,13.8,2,CLLI,2025-10-31 15:06:18.475534
687,BC32C,13.8,15.0,2,CLLI,2025-10-31 15:06:18.475550
688,BC32C,15.0,15.4,2,CLLI,2025-10-31 15:06:18.475567
689,BC32C,15.4,16.0,2,CLLI,2025-10-31 15:06:18.475583
690,BC32C,16.0,16.6,2,CLLI,2025-10-31 15:06:18.475601
691,BC32C,16.6,16.9,5,CL,2025-10-31 15:06:18.475618
692,BC32C,16.9,19.2,6,SA,2025-10-31 15:06:18.475634
693,BC32C,19.2,20.1,5,CL,2025-10-31 15:06:18.475651
694,BC32C,20.1,20.4,4,CBCL,2025-10-31 15:06:18.475667
695,BC32C,20.4,21.1,1,LI,2025-10-31 15:06:18.475684
696,BC32C,21.1,21.4,1,LI,2025-10-31 15:06:18.475700
697,BC32C,21.4,22.7,1,LI,2025-10-31 15:06:18.475717
698,BC32C,22.7,23.6,1,LI,2025-10-31 15:06:18.475733
699,BC32C,23.6,23.9,5,CL,2025-10-31 15:06:18.475750
700,BC32C,23.9,24.2,5,CL,2025-10-31 15:06:18.475766
701,BC32C,24.2,26.2,2,CLLI,2025-10-31 15:06:18.475782
702,BC32C,26.2,26.5,5,CL,2025-10-31 15:06:18.475799
703,BC32C,26.5,27.4,5,CL,2025-10-31 15:06:18.475815
704,BC32C,27.4,27.8,4,CBCL,2025-10-31 15:06:18.475831
705,BC32C,27.8,31.8,5,CL,2025-10-31 15:06:18.475848
706,BC32C,31.8,32.6,4,CBCL,2025-10-31 15:06:18.475864
707,BC32C,32.6,33.0,4,CBCL,2025-10-31 15:06:18.475881
708,BC32C,33.0,33.3,5,CL,2025-10-31 15:06:18.475897
709,BC32C,33.3,33.7,5,CL,2025-10-31 15:06:18.475913
710,BC32C,33.7,34.0,4,CBCL,2025-10-31 15:06:18.475929
711,BC32C,34.0,35.0,4,CBCL,2025-10-31 15:06:18.475946
712,BC32C,35.0,42.1,5,CL,2025-10-31 15:06:18.475962
713,BC32C,42.1,42.5,5,CL,2025-10-31 15:06:18.475980
714,BC32C,42.5,44.6,5,CL,2025-10-31 15:06:18.475996
715,BC32C,44.6,45.4,2,CLLI,2025-10-31 15:06:18.476014
716,BC32C,45.4,45.8,2,CLLI,2025-10-31 15:06:18.476030
717,BC32C,45.8,52.3,5,CL,2025-10-31 15:06:18.476046
718,BC32C,52.3,52.6,5,CL,2025-10-31 15:06:18.476063
719,BC32C,52.6,53.6,1,LI,2025-10-31 15:06:18.476079
720,BC32C,53.6,54.4,5,CL,2025-10-31 15:06:18.476096
721,BC32C,54.4,56.3,1,LI,2025-10-31 15:06:18.476112
722,BC32C,56.3,57.8,1,LI,2025-10-31 15:06:18.476129
723,BC32C,57.8,58.1,5,CL,2025-10-31 15:06:18.476145
724,BC32C,58.1,61.9,5,CL,2025-10-31 15:06:18.476175
725,BC32C,61.9,62.2,5,CL,2025-10-31 15:06:18.476192
726,BC32C,62.2,63.8,1,LI,2025-10-31 15:06:18.476208
727,BC32C,63.8,64.4,4,CBCL,2025-10-31 15:06:18.476225
728,BC32C,64.4,65.2,4,CBCL,2025-10-31 15:06:18.476241
729,BC32C,65.2,67.0,1,LI,2025-10-31 15:06:18.476257
730,BC32C,67.0,67.4,4,CBCL,2025-10-31 15:06:18.476274
731,BC32C,67.4,69.6,1,LI,2025-10-31 15:06:18.476290
732,BC32C,69.6,72.0,1,LI,2025-10-31 15:06:18.476306
733,BC32C,72.0,73.0,1,LI,2025-10-31 15:06:18.476323
734,BC32C,73.0,73.3,5,CL,2025-10-31 15:06:18.476340
735,BC32C,73.3,74.1,5,CL,2025-10-31 15:06:18.476357
736,BC32C,74.1,74.2,4,CBCL,2025-10-31 15:06:18.476373
737,BC32C,74.2,76.0,1,LI,2025-10-31 15:06:18.476389
738,BC32C,76.0,76.4,5,CL,2025-10-31 15:06:18.476406
739,BC32C,76.4,76.8,1,LI,2025-10-31 15:06:18.476422
740,BC32C,76.8,77.2,5,CL,2025-10-31 15:06:18.476439
741,BC32C,77.2,79.4,1,LI,2025-10-31 15:06:18.476455
742,BC32C,79.4,79.7,5,CL,2025-10-31 15:06:18.476472
743,BC32C,79.7,80.8,3,LICL,2025-10-31 15:06:18.476488
744,BC32C,80.8,82.4,5,CL,2025-10-31 15:06:18.476505
745,BC32C,82.4,82.8,11,HB,2025-10-31 15:06:18.476521
746,BC32C,82.8,85.6,5,CL,2025-10-31 15:06:18.476537
747,BC32C,85.6,85.9,5,CL,2025-10-31 15:06:18.476553
748,BC32C,85.9,86.2,4,CBCL,2025-10-31 15:06:18.476570
749,BC32C,86.2,87.1,1,LI,2025-10-31 15:06:18.476586
750,BC32C,87.1,88.8,1,LI,2025-10-31 15:06:18.476602
751,BC32C,88.8,90.0,1,LI,2025-10-31 15:06:18.476619
752,BC32C,90.0,90.3,4,CBCL,2025-10-31 15:06:18.476635
753,BC32C,90.3,94.3,5,CL,2025-10-31 15:06:18.476651
754,BC32C,94.3,94.6,5,CL,2025-10-31 15:06:18.476669
755,BC32C,94.6,96.1,1,LI,2025-10-31 15:06:18.476686
756,BC32C,96.1,97.2,5,CL,2025-10-31 15:06:18.476702
757,BC32C,97.2,100.0,1,LI,2025-10-31 15:06:18.476718
758,BC32C,100.0,100.3,3,LICL,2025-10-31 15:06:18.476735
759,BC32C,100.3,100.8,3,LICL,2025-10-31 15:06:18.476751
760,BC32C,100.8,101.3,1,LI,2025-10-31 15:06:18.476768
761,BC32C,101.3,101.6,1,LI,2025-10-31 15:06:18.476784
762,BC32C,101.6,101.8,1,LI,2025-10-31 15:06:18.476800
763,BC32C,101.8,104.4,1,LI,2025-10-31 15:06:18.476817
764,BC32C,104.4,104.7,1,LI,2025-10-31 15:06:18.476833
765,BC32C,104.7,104.8,1,LI,2025-10-31 15:06:18.476850
766,BC32C,104.8,105.6,1,LI,2025-10-31 15:06:18.476866
767,BC32C,105.6,105.9,1,LI,2025-10-31 15:06:18.476883
768,BC32C,105.9,107.25,1,LI,2025-10-31 15:06:18.476899
