sample_id,hole_id,depth_from,depth_to,sample_no,im,tm,ash,vm,fc,sulphur,gross_cv,net_cv,sg,rd,hgi,seam_quality_id,seam_73_id,seam_code_quality_original,analysis_date,lab_name,remarks,created_at,updated_at
128,BC01C,102.0,103.25,BC01C_128,12.45,37.0947713935581,13.7699545419501,30.9053388143449,18.2299352501469,0.87298518283069,,,,,,,,,,,,2025-10-31 15:06:20.862768,2025-10-31 15:06:20.862768
129,BC01C,103.25,103.5,BC01C_129,12.45,37.0947713935581,13.7699545419501,30.9053388143449,18.2299352501469,0.87298518283069,,,,,,,,,,,,2025-10-31 15:06:20.862790,2025-10-31 15:06:20.862791
130,BC01C,103.5,104.0,BC01C_130,12.45,37.0947713935581,13.7699545419501,30.9053388143449,18.2299352501469,0.87298518283069,,,,,,,,,,,,2025-10-31 15:06:20.862813,2025-10-31 15:06:20.862813
131,BC01C,104.0,104.3,BC01C_131,12.45,37.0947713935581,13.7699545419501,30.9053388143449,18.2299352501469,0.87298518283069,,,,,,,,,,,,2025-10-31 15:06:20.862835,2025-10-31 15:06:20.862836
132,BC01C,104.3,104.55,BC01C_132,6.97,21.5111699304757,35.1708447541538,30.9245990473926,12.3933862679779,0.94409331234868,,,,,,,,,,,,2025-10-31 15:06:20.862858,2025-10-31 15:06:20.862858
133,BC01C,104.55,104.8,BC01C_133,10.66,38.8623036805701,15.7307292629893,28.954812976882,16.4521540795586,0.805451853234486,,,,,,,,,,,,2025-10-31 15:06:20.862880,2025-10-31 15:06:20.862880
134,BC01C,104.8,107.5,BC01C_134,10.66,38.8623036805701,15.7307292629893,28.954812976882,16.4521540795586,0.805451853234486,,,,,,,,,,,,2025-10-31 15:06:20.862902,2025-10-31 15:06:20.862903
135,BC01C,107.5,107.8,BC01C_135,7.2,28.4656068448328,33.377947846201,26.6251011323532,11.5313441766129,1.03061943586701,,,,,,,,,,,,2025-10-31 15:06:20.862937,2025-10-31 15:06:20.862938
136,BC01C,107.8,108.2,BC01C_136,7.2,28.4656068448328,33.377947846201,26.6251011323532,11.5313441766129,1.03061943586701,,,,,,,,,,,,2025-10-31 15:06:20.862960,2025-10-31 15:06:20.862960
137,BC01C,108.2,108.7,BC01C_137,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,,,,,,,,,,,,2025-10-31 15:06:20.862987,2025-10-31 15:06:20.862988
138,BC01C,108.7,109.0,BC01C_138,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,,,,,,,,,,,,2025-10-31 15:06:20.863010,2025-10-31 15:06:20.863010
139,BC01C,109.0,109.5,BC01C_139,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,,,,,,,,,,,,2025-10-31 15:06:20.863032,2025-10-31 15:06:20.863033
140,BC01C,109.5,111.9,BC01C_140,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,,,,,,,,,,,,2025-10-31 15:06:20.863055,2025-10-31 15:06:20.863055
141,BC01C,111.9,112.1,BC01C_141,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,,,,,,,,,,,,2025-10-31 15:06:20.863077,2025-10-31 15:06:20.863078
142,BC01C,112.1,112.85,BC01C_142,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,,,,,,,,,,,,2025-10-31 15:06:20.863099,2025-10-31 15:06:20.863100
143,BC01C,112.85,113.3,BC01C_143,10.64,35.8952146292661,17.8275408116011,30.1933539096157,16.0838906495171,0.880221258391792,,,,,,,,,,,,2025-10-31 15:06:20.863122,2025-10-31 15:06:20.863122
144,BC01C,113.3,113.6,BC01C_144,6.9,27.5323784295861,38.0817351352525,24.0230165505922,10.3628698845692,1.0352517367202,,,,,,,,,,,,2025-10-31 15:06:20.863144,2025-10-31 15:06:20.863145
145,BC01C,113.6,113.9,BC01C_145,6.9,27.5323784295861,38.0817351352525,24.0230165505922,10.3628698845692,1.0352517367202,,,,,,,,,,,,2025-10-31 15:06:20.863166,2025-10-31 15:06:20.863167
146,BC01C,113.9,114.15,BC01C_146,8.85,30.8094627487979,31.5301278253728,24.8255647657313,12.834844660098,0.730618673661899,,,,,,,,,,,,2025-10-31 15:06:20.863189,2025-10-31 15:06:20.863189
147,BC01C,114.15,114.35,BC01C_147,6.64,23.2743866056861,42.0072733333869,25.2427268067293,9.47561325419777,0.553828094113412,,,,,,,,,,,,2025-10-31 15:06:20.863221,2025-10-31 15:06:20.863222
148,BC01C,114.35,114.7,BC01C_148,8.85,30.8094627487979,31.5301278253728,24.8255647657313,12.834844660098,0.730618673661899,,,,,,,,,,,,2025-10-31 15:06:20.863244,2025-10-31 15:06:20.863244
149,BC01C,114.7,115.0,BC01C_149,4.64,19.8952534898663,59.5258371316804,17.0863424306115,3.49256694784183,0.347518179857826,,,,,,,,,,,,2025-10-31 15:06:20.863266,2025-10-31 15:06:20.863267
150,BC04C,0.0,0.3,BC04C_150,7.26,32.5663859272907,39.6442217133458,19.0634826983549,8.73265302241586,0.520185545693512,,,,,,,,,,,,2025-10-31 15:06:20.863289,2025-10-31 15:06:20.863290
151,BC04C,0.7,1.9,BC04C_151,8.8,37.1106462366339,30.2372012894264,22.1181857185759,10.5339667553638,0.615370947422043,,,,,,,,,,,,2025-10-31 15:06:20.863311,2025-10-31 15:06:20.863312
152,BC04C,2.4,3.0,BC04C_152,12.95,41.3459391311969,17.0155430580398,23.8722027736029,17.7663150371605,0.636468993643555,,,,,,,,,,,,2025-10-31 15:06:20.863334,2025-10-31 15:06:20.863335
153,BC04C,3.5,3.8,BC04C_153,5.39,25.7675288529296,54.1377412075585,16.2197949456349,3.86751174676237,0.435916671809422,,,,,,,,,,,,2025-10-31 15:06:20.863356,2025-10-31 15:06:20.863357
154,BC04C,3.8,4.2,BC04C_154,10.18,36.6350640577566,25.1748890498533,25.3016189217378,12.8884279706523,0.756753137221604,,,,,,,,,,,,2025-10-31 15:06:20.863379,2025-10-31 15:06:20.863379
155,BC04C,4.2,5.1,BC04C_155,10.18,36.6350640577566,25.1748890498533,25.3016189217378,12.8884279706523,0.756753137221604,,,,,,,,,,,,2025-10-31 15:06:20.863401,2025-10-31 15:06:20.863401
156,BC04C,5.1,5.6,BC04C_156,3.93,21.3076904172422,66.5894323689297,10.670677179422,1.44006926536447,0.0955087259014215,,,,,,,,,,,,2025-10-31 15:06:20.863423,2025-10-31 15:06:20.863424
157,BC04C,5.6,6.7,BC04C_157,13.3,42.8013241968486,15.7239159782863,26.1455147096205,15.3349649828249,0.757569082177148,,,,,,,,,,,,2025-10-31 15:06:20.863445,2025-10-31 15:06:20.863446
158,BC04C,7.0,8.0,BC04C_158,11.94,39.5011569314702,12.8862535735968,31.1024552215312,16.5101342734018,0.538148407495004,,,,,,,,,,,,2025-10-31 15:06:20.863468,2025-10-31 15:06:20.863468
159,BC04C,8.0,9.3,BC04C_159,11.94,39.5011569314702,12.8862535735968,31.1024552215312,16.5101342734018,0.538148407495004,,,,,,,,,,,,2025-10-31 15:06:20.863490,2025-10-31 15:06:20.863491
160,BC04C,9.3,10.85,BC04C_160,11.94,39.5011569314702,12.8862535735968,31.1024552215312,16.5101342734018,0.538148407495004,,,,,,,,,,,,2025-10-31 15:06:20.863512,2025-10-31 15:06:20.863513
161,BC04C,10.85,11.0,BC04C_161,13.2,41.171577379201,11.4715424110558,30.7378508193675,16.6190293903757,0.43879361356433,,,,,,,,,,,,2025-10-31 15:06:20.863535,2025-10-31 15:06:20.863535
162,BC04C,11.0,13.0,BC04C_162,13.2,41.171577379201,11.4715424110558,30.7378508193675,16.6190293903757,0.43879361356433,,,,,,,,,,,,2025-10-31 15:06:20.863557,2025-10-31 15:06:20.863558
163,BC04C,13.0,13.95,BC04C_163,13.2,41.171577379201,11.4715424110558,30.7378508193675,16.6190293903757,0.43879361356433,,,,,,,,,,,,2025-10-31 15:06:20.863580,2025-10-31 15:06:20.863581
164,BC04C,13.95,16.2,BC04C_164,15.74,45.8841971955538,7.22987125467401,27.9399889879356,18.9459425618366,0.408527427081417,,,,,,,,,,,,2025-10-31 15:06:20.863602,2025-10-31 15:06:20.863603
165,BC04C,16.2,17.0,BC04C_165,15.74,45.8841971955538,7.22987125467401,27.9399889879356,18.9459425618366,0.408527427081417,,,,,,,,,,,,2025-10-31 15:06:20.863625,2025-10-31 15:06:20.863625
166,BC04C,17.0,17.3,BC04C_166,13.26,45.4241544520923,7.07848716756363,26.4692850907353,21.0280732896089,0.571347568211766,,,,,,,,,,,,2025-10-31 15:06:20.863647,2025-10-31 15:06:20.863648
167,BC04C,17.3,18.3,BC04C_167,16.18,46.388858136197,7.2643097225453,25.3955979008835,20.9512342403742,0.53420541526468,,,,,,,,,,,,2025-10-31 15:06:20.863670,2025-10-31 15:06:20.863670
168,BC04C,18.3,21.1,BC04C_168,16.18,46.388858136197,7.2643097225453,25.3955979008835,20.9512342403742,0.53420541526468,,,,,,,,,,,,2025-10-31 15:06:20.863692,2025-10-31 15:06:20.863693
169,BC04C,21.1,22.0,BC04C_169,14.63,41.2179969798007,10.7864975542066,28.5798098684209,19.4098173972698,0.598981518651769,,,,,,,,,,,,2025-10-31 15:06:20.863714,2025-10-31 15:06:20.863715
170,BC04C,22.0,23.0,BC04C_170,14.63,41.2179969798007,10.7864975542066,28.5798098684209,19.4098173972698,0.598981518651769,,,,,,,,,,,,2025-10-31 15:06:20.863737,2025-10-31 15:06:20.863737
171,BC04C,23.0,24.9,BC04C_171,14.63,41.2179969798007,10.7864975542066,28.5798098684209,19.4098173972698,0.598981518651769,,,,,,,,,,,,2025-10-31 15:06:20.863759,2025-10-31 15:06:20.863760
172,BC04C,24.9,25.0,BC04C_172,14.93,41.9038749586423,11.3868405081061,27.6479459071821,19.0613386260695,0.620632155593458,,,,,,,,,,,,2025-10-31 15:06:20.863781,2025-10-31 15:06:20.863782
173,BC04C,25.0,25.9,BC04C_173,14.93,41.9038749586423,11.3868405081061,27.6479459071821,19.0613386260695,0.620632155593458,,,,,,,,,,,,2025-10-31 15:06:20.863803,2025-10-31 15:06:20.863804
174,BC04C,25.9,28.6,BC04C_174,14.93,41.9038749586423,11.3868405081061,27.6479459071821,19.0613386260695,0.620632155593458,,,,,,,,,,,,2025-10-31 15:06:20.863826,2025-10-31 15:06:20.863827
175,BC04C,28.6,28.75,BC04C_175,14.93,41.9038749586423,11.3868405081061,27.6479459071821,19.0613386260695,0.620632155593458,,,,,,,,,,,,2025-10-31 15:06:20.863849,2025-10-31 15:06:20.863849
176,BC04C,28.75,30.0,BC04C_176,11.39,38.0903481135264,17.3037477022694,28.4970127633438,16.1088914208604,0.867964795605081,,,,,,,,,,,,2025-10-31 15:06:20.863885,2025-10-31 15:06:20.863885
177,BC04C,30.0,31.0,BC04C_177,11.39,38.0903481135264,17.3037477022694,28.4970127633438,16.1088914208604,0.867964795605081,,,,,,,,,,,,2025-10-31 15:06:20.863907,2025-10-31 15:06:20.863908
178,BC04C,31.0,31.5,BC04C_178,11.39,38.0903481135264,17.3037477022694,28.4970127633438,16.1088914208604,0.867964795605081,,,,,,,,,,,,2025-10-31 15:06:20.863930,2025-10-31 15:06:20.863930
179,BC04C,31.5,31.8,BC04C_179,11.39,38.0903481135264,17.3037477022694,28.4970127633438,16.1088914208604,0.867964795605081,,,,,,,,,,,,2025-10-31 15:06:20.863952,2025-10-31 15:06:20.863953
180,BC04C,31.8,32.2,BC04C_180,11.77,43.3937317427661,14.7572541346609,25.8690645935559,15.9799495290171,0.867475182031123,,,,,,,,,,,,2025-10-31 15:06:20.863974,2025-10-31 15:06:20.863975
181,BC04C,32.2,34.5,BC04C_181,11.77,43.3937317427661,14.7572541346609,25.8690645935559,15.9799495290171,0.867475182031123,,,,,,,,,,,,2025-10-31 15:06:20.863997,2025-10-31 15:06:20.863997
182,BC04C,34.5,34.9,BC04C_182,9.6,36.5308836023602,19.7769766695046,27.939105038241,15.7466877782544,0.861045623341431,,,,,,,,,,,,2025-10-31 15:06:20.864019,2025-10-31 15:06:20.864020
183,BC04C,34.9,37.3,BC04C_183,9.6,36.5308836023602,19.7769766695046,27.939105038241,15.7466877782544,0.861045623341431,,,,,,,,,,,,2025-10-31 15:06:20.864041,2025-10-31 15:06:20.864042
184,BC04C,37.3,37.6,BC04C_184,3.98,17.4293120023276,69.8300308396316,10.3461072061084,2.3945499519325,0.143359293856405,,,,,,,,,,,,2025-10-31 15:06:20.864064,2025-10-31 15:06:20.864064
185,BC05C,3.3,3.5,BC05C_185,9.78,35.0707037987078,31.8543127163539,23.2706597585431,9.80432372639512,0.492151398883326,,,,,,,,,,,,2025-10-31 15:06:20.864086,2025-10-31 15:06:20.864087
186,BC05C,3.85,4.15,BC05C_186,3.3,23.1247148097906,65.1979293698166,9.92459931805603,1.75275650233677,0.190916233075789,,,,,,,,,,,,2025-10-31 15:06:20.864109,2025-10-31 15:06:20.864109
187,BC05C,4.15,7.8,BC05C_187,15.43,42.0749540184235,17.3717212898748,25.2263575249765,15.321174662127,0.585695708517274,,,,,,,,,,,,2025-10-31 15:06:20.864131,2025-10-31 15:06:20.864131
188,BC05C,7.8,8.3,BC05C_188,7.34,31.9410528694655,39.9165724920585,20.4108782444473,7.73149639402872,0.472005618444033,,,,,,,,,,,,2025-10-31 15:06:20.864153,2025-10-31 15:06:20.864154
189,BC05C,8.3,11.1,BC05C_189,14.65,42.8290673255926,17.6200814502524,24.8807898999021,14.6700613242529,0.494235512179084,,,,,,,,,,,,2025-10-31 15:06:20.864176,2025-10-31 15:06:20.864176
190,BC05C,11.1,11.4,BC05C_190,4.57,26.6336062593131,56.6535292465584,13.3967034970494,3.31616099707905,0.176200815062643,,,,,,,,,,,,2025-10-31 15:06:20.864198,2025-10-31 15:06:20.864199
191,BC05C,11.4,13.1,BC05C_191,12.97,43.6843633179987,15.7683782709604,24.8239326494262,15.7233257616148,0.388443946917217,,,,,,,,,,,,2025-10-31 15:06:20.864220,2025-10-31 15:06:20.864221
192,BC05C,13.1,13.4,BC05C_192,8.76,33.6533326410447,33.6377603509903,23.0886402409164,9.62026676704851,0.500195989436701,,,,,,,,,,,,2025-10-31 15:06:20.864243,2025-10-31 15:06:20.864244
193,BC05C,13.4,15.0,BC05C_193,9.97,38.4705329563999,27.9466839312032,22.6613027121579,10.921480400239,0.491005557067689,,,,,,,,,,,,2025-10-31 15:06:20.864265,2025-10-31 15:06:20.864266
194,BC05C,15.0,15.4,BC05C_194,9.97,38.4705329563999,27.9466839312032,22.6613027121579,10.921480400239,0.491005557067689,,,,,,,,,,,,2025-10-31 15:06:20.864288,2025-10-31 15:06:20.864288
195,BC05C,15.4,15.7,BC05C_195,9.97,38.4705329563999,27.9466839312032,22.6613027121579,10.921480400239,0.491005557067689,,,,,,,,,,,,2025-10-31 15:06:20.864310,2025-10-31 15:06:20.864311
196,BC05C,15.7,16.2,BC05C_196,9.97,38.4705329563999,27.9466839312032,22.6613027121579,10.921480400239,0.491005557067689,,,,,,,,,,,,2025-10-31 15:06:20.864332,2025-10-31 15:06:20.864333
197,BC05C,16.2,16.5,BC05C_197,5.15,28.1795843269905,56.6016695918988,12.5182984518056,2.70044762930516,0.211985699228421,,,,,,,,,,,,2025-10-31 15:06:20.864355,2025-10-31 15:06:20.864355
198,BC05C,16.5,17.8,BC05C_198,13.14,41.6935437414637,20.7512677824131,23.7307276972243,13.8244607788989,0.495544463955522,,,,,,,,,,,,2025-10-31 15:06:20.864377,2025-10-31 15:06:20.864378
199,BC05C,17.8,18.1,BC05C_199,11.18,41.1662025582052,17.4030372832829,24.6807780268329,16.749982131679,0.46245669918896,,,,,,,,,,,,2025-10-31 15:06:20.864399,2025-10-31 15:06:20.864400
200,BC05C,18.1,20.0,BC05C_200,9.38,40.5730204050072,23.7291929522806,23.1230377604117,12.5747488823005,0.587652953927047,,,,,,,,,,,,2025-10-31 15:06:20.864422,2025-10-31 15:06:20.864423
201,BC05C,20.0,20.3,BC05C_201,5.83,30.951278470632,48.4307732806987,14.9076189781906,5.71032927047874,0.347509303192404,,,,,,,,,,,,2025-10-31 15:06:20.864444,2025-10-31 15:06:20.864445
202,BC05C,23.2,23.5,BC05C_202,4.42,26.578739862069,57.0556612531862,13.8325654099862,2.52569134874483,0.539835998896552,,,,,,,,,,,,2025-10-31 15:06:20.864468,2025-10-31 15:06:20.864469
203,BC05C,23.5,24.0,BC05C_203,9.06,37.777534460838,24.0676496705479,25.3120989813311,12.842716887283,0.505928718865434,,,,,,,,,,,,2025-10-31 15:06:20.864491,2025-10-31 15:06:20.864492
204,BC05C,24.0,25.0,BC05C_204,9.06,37.777534460838,24.0676496705479,25.3120989813311,12.842716887283,0.505928718865434,,,,,,,,,,,,2025-10-31 15:06:20.864514,2025-10-31 15:06:20.864515
205,BC05C,25.0,25.3,BC05C_205,3.53,23.599370569107,65.4065788557875,9.06111465050391,1.93293592460159,0.123617438041548,,,,,,,,,,,,2025-10-31 15:06:20.864536,2025-10-31 15:06:20.864537
206,BC05C,25.3,26.8,BC05C_206,13.23,40.644100048891,17.5812175655185,26.9179006278279,14.8567817577626,0.49453445096986,,,,,,,,,,,,2025-10-31 15:06:20.864559,2025-10-31 15:06:20.864560
207,BC05C,26.8,27.8,BC05C_207,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,,,,,,,,,,,,2025-10-31 15:06:20.864582,2025-10-31 15:06:20.864582
208,BC05C,27.8,29.0,BC05C_208,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,,,,,,,,,,,,2025-10-31 15:06:20.864604,2025-10-31 15:06:20.864604
209,BC05C,29.0,30.3,BC05C_209,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,,,,,,,,,,,,2025-10-31 15:06:20.864626,2025-10-31 15:06:20.864627
210,BC05C,30.3,30.9,BC05C_210,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,,,,,,,,,,,,2025-10-31 15:06:20.864649,2025-10-31 15:06:20.864650
211,BC05C,30.9,31.7,BC05C_211,16.1,46.5477552889845,12.1978022430537,25.4913755026833,15.7630669652785,0.484981963811841,,,,,,,,,,,,2025-10-31 15:06:20.864672,2025-10-31 15:06:20.864672
212,BC05C,31.7,32.5,BC05C_212,14.78,46.1063069457707,8.28346062243503,25.9174769897788,19.6927554420154,0.421195464069206,,,,,,,,,,,,2025-10-31 15:06:20.864694,2025-10-31 15:06:20.864695
213,BC05C,32.5,35.9,BC05C_213,14.78,46.1063069457707,8.28346062243503,25.9174769897788,19.6927554420154,0.421195464069206,,,,,,,,,,,,2025-10-31 15:06:20.864717,2025-10-31 15:06:20.864717
214,BC05C,35.9,36.6,BC05C_214,14.78,46.1063069457707,8.28346062243503,25.9174769897788,19.6927554420154,0.421195464069206,,,,,,,,,,,,2025-10-31 15:06:20.864739,2025-10-31 15:06:20.864740
215,BC05C,36.6,37.0,BC05C_215,11.66,44.6981758773995,13.4881149035023,27.2693294748543,14.5443797442439,0.282712891012085,,,,,,,,,,,,2025-10-31 15:06:20.864762,2025-10-31 15:06:20.864763
216,BC05C,37.0,37.8,BC05C_216,12.94,46.7268587170519,6.51530517890456,25.8800920352562,20.8830713829157,0.386166023441798,,,,,,,,,,,,2025-10-31 15:06:20.864784,2025-10-31 15:06:20.864785
217,BC05C,37.8,38.2,BC05C_217,12.94,46.7268587170519,6.51530517890456,25.8800920352562,20.8830713829157,0.386166023441798,,,,,,,,,,,,2025-10-31 15:06:20.864807,2025-10-31 15:06:20.864820
218,BC05C,38.2,41.2,BC05C_218,14.18,43.7611321598296,7.9521759126001,26.9384176954416,21.3482742321287,0.483403934277074,,,,,,,,,,,,2025-10-31 15:06:20.864842,2025-10-31 15:06:20.864842
219,BC05C,41.2,42.2,BC05C_219,14.18,43.7611321598296,7.9521759126001,26.9384176954416,21.3482742321287,0.483403934277074,,,,,,,,,,,,2025-10-31 15:06:20.864864,2025-10-31 15:06:20.864865
220,BC05C,42.2,42.7,BC05C_220,14.18,43.7611321598296,7.9521759126001,26.9384176954416,21.3482742321287,0.483403934277074,,,,,,,,,,,,2025-10-31 15:06:20.864887,2025-10-31 15:06:20.864887
221,BC05C,42.7,44.6,BC05C_221,17.7,44.1403898235144,11.0769606979971,26.6338621321483,18.1487873463402,0.564867581692325,,,,,,,,,,,,2025-10-31 15:06:20.864909,2025-10-31 15:06:20.864910
222,BC05C,44.6,45.2,BC05C_222,17.7,44.1403898235144,11.0769606979971,26.6338621321483,18.1487873463402,0.564867581692325,,,,,,,,,,,,2025-10-31 15:06:20.864932,2025-10-31 15:06:20.864932
223,BC05C,45.2,47.8,BC05C_223,17.7,44.1403898235144,11.0769606979971,26.6338621321483,18.1487873463402,0.564867581692325,,,,,,,,,,,,2025-10-31 15:06:20.864954,2025-10-31 15:06:20.864955
224,BC05C,47.8,48.1,BC05C_224,10.9,39.8357250577083,17.5800011381376,27.4469422286735,15.1373315754806,0.747833159355647,,,,,,,,,,,,2025-10-31 15:06:20.864977,2025-10-31 15:06:20.864977
225,BC05C,48.1,49.6,BC05C_225,10.9,39.8357250577083,17.5800011381376,27.4469422286735,15.1373315754806,0.747833159355647,,,,,,,,,,,,2025-10-31 15:06:20.864999,2025-10-31 15:06:20.865000
226,BC05C,49.6,50.8,BC05C_226,10.9,39.8357250577083,17.5800011381376,27.4469422286735,15.1373315754806,0.747833159355647,,,,,,,,,,,,2025-10-31 15:06:20.865022,2025-10-31 15:06:20.865023
227,BC05C,50.8,51.0,BC05C_227,10.9,39.8357250577083,17.5800011381376,27.4469422286735,15.1373315754806,0.747833159355647,,,,,,,,,,,,2025-10-31 15:06:20.865045,2025-10-31 15:06:20.865046
228,BC05C,51.0,52.0,BC05C_228,12.56,42.9711676141533,13.8294918535678,26.4157551611242,16.7835853711547,1.12955437796258,,,,,,,,,,,,2025-10-31 15:06:20.865068,2025-10-31 15:06:20.865069
229,BC05C,52.0,54.2,BC05C_229,12.56,42.9711676141533,13.8294918535678,26.4157551611242,16.7835853711547,1.12955437796258,,,,,,,,,,,,2025-10-31 15:06:20.865091,2025-10-31 15:06:20.865091
230,BC05C,54.2,54.8,BC05C_230,11.28,40.7033536233751,16.6860762903822,26.6182645584669,15.9923055277757,0.904354060101568,,,,,,,,,,,,2025-10-31 15:06:20.865114,2025-10-31 15:06:20.865114
231,BC05C,54.8,58.35,BC05C_231,11.28,40.7033536233751,16.6860762903822,26.6182645584669,15.9923055277757,0.904354060101568,,,,,,,,,,,,2025-10-31 15:06:20.865136,2025-10-31 15:06:20.865137
232,BC06C,0.0,1.6,BC06C_232,9.79,41.3830024369315,21.1900446190493,24.0212456013455,13.4057073426738,0.449858327822454,,,,,,,,,,,,2025-10-31 15:06:20.865158,2025-10-31 15:06:20.865159
233,BC06C,1.6,1.8,BC06C_233,3.57,22.5422558873689,65.6454381354549,9.86037082553795,1.9519351516383,0.0957638935301036,,,,,,,,,,,,2025-10-31 15:06:20.865181,2025-10-31 15:06:20.865182
234,BC06C,1.8,2.2,BC06C_234,9.56,37.6252050868599,25.1807047064346,23.7460844234324,13.4542432627643,0.512998893767048,,,,,,,,,,,,2025-10-31 15:06:20.865204,2025-10-31 15:06:20.865205
235,BC06C,2.2,4.4,BC06C_235,9.56,37.6252050868599,25.1807047064346,23.7460844234324,13.4542432627643,0.512998893767048,,,,,,,,,,,,2025-10-31 15:06:20.865226,2025-10-31 15:06:20.865227
236,BC06C,4.4,4.7,BC06C_236,7.95,26.4150733176268,49.6330330472607,17.3218917410307,6.63000189408183,0.280981704286663,,,,,,,,,,,,2025-10-31 15:06:20.865249,2025-10-31 15:06:20.865250
237,BC06C,4.7,4.95,BC06C_237,7.36,35.6158350626991,35.7460883731894,19.4247025615837,9.21337400252775,0.498560282377182,,,,,,,,,,,,2025-10-31 15:06:20.865271,2025-10-31 15:06:20.865272
238,BC06C,4.95,5.45,BC06C_238,7.36,35.6158350626991,35.7460883731894,19.4247025615837,9.21337400252775,0.498560282377182,,,,,,,,,,,,2025-10-31 15:06:20.865294,2025-10-31 15:06:20.865295
239,BC06C,5.45,6.0,BC06C_239,7.36,35.6158350626991,35.7460883731894,19.4247025615837,9.21337400252775,0.498560282377182,,,,,,,,,,,,2025-10-31 15:06:20.865317,2025-10-31 15:06:20.865318
240,BC06C,6.0,6.35,BC06C_240,4.41,27.1401649099571,59.453625433475,10.8196855108714,2.57923816218752,0.253801316960796,,,,,,,,,,,,2025-10-31 15:06:20.865339,2025-10-31 15:06:20.865340
241,BC06C,6.35,7.0,BC06C_241,10.42,38.157609062009,26.4314378868974,22.3560243240837,13.0549287270099,0.574648222738048,,,,,,,,,,,,2025-10-31 15:06:20.865434,2025-10-31 15:06:20.865435
242,BC06C,7.0,8.0,BC06C_242,10.42,38.157609062009,26.4314378868974,22.3560243240837,13.0549287270099,0.574648222738048,,,,,,,,,,,,2025-10-31 15:06:20.865459,2025-10-31 15:06:20.865459
