sample_id,hole_id,depth_from,depth_to,sample_no,im,tm,ash,vm,fc,sulphur,gross_cv,net_cv,sg,rd,hgi,seam_code_quality,seam_code_73,quality_seam_label,seam_label_73
6340,HS777C,4.25,4.9,2,7.75,39.08,24.026848,25.537664,11.355488,0.832078048780488,2223.50405636856,0.0,1.32,0.0,0.0,0.0,24,"",G2b1
6341,HS777C,6.7,7.6,3,6.83,35.97,29.172068,26.015389,8.848946,0.69411076526779,1984.49703981968,0.0,1.38,0.0,0.0,0.0,24,"",G2b1
6342,HS777C,7.6,8.1,4,5.61,28.64,38.67712,32.36176,0.313984,0.427902955821591,1480.18890136667,0.0,1.57,0.0,0.0,0.0,0.0,"",""
6343,HS777C,14.8,15.2,5,6.77,37.58,28.77562,23.170304,10.467834,0.783346562265365,1937.04866673817,0.0,1.37,0.0,0.0,0.0,0.0,"",""
6344,HS777C,15.5,15.8,6,8.68,44.06,16.345668,25.64849,13.951436,0.679954007884363,2399.83335085414,0.0,1.25,0.0,0.0,0.0,0.0,"",""
6345,HS777C,16.8,17.3,7,7.54,36.93,27.460678,25.719946,9.889376,0.784452736318408,2149.57103071599,0.0,1.36,0.0,0.0,0.0,26,"",G1b
6346,HS777C,17.5,17.8,8,8.36,37.29,22.092733,27.818156,12.799111,1.14963771278918,2479.4948232213,0.0,1.31,0.0,0.0,0.0,26,"",G1b
6347,HS777C,18.0,18.2,7,7.54,36.93,27.460678,25.719946,9.889376,0.784452736318408,2149.57103071599,0.0,1.36,0.0,0.0,0.0,26,"",G1b
6348,HS777C,21.0,21.3,9,6.48,39.47,29.042294,22.716909,8.770797,0.62523502994012,1868.52718455945,0.0,1.36,0.0,0.0,0.0,0.0,"",""
6349,HS777C,21.8,22.1,10,6.9,42.38,21.964744,25.335514,10.319742,0.717929108485499,2207.93527175081,0.0,1.29,0.0,0.0,47,28,F2c2,F2c2
6350,HS777C,22.6,22.9,11,7.35,38.49,28.965059,21.786842,10.758099,0.783397733405289,1917.49873178629,0.0,1.38,0.0,0.0,48,29,F2c1,F2c1
6351,HS777C,22.9,23.3,12,7.69,39.52,23.236416,28.111104,9.13248,0.561492362690933,2362.74937926552,0.0,1.3,0.0,0.0,48,29,F2c1,F2c1
6352,HS777C,23.3,23.5,13,4.13,27.05,57.360585,13.006985,2.575135,0.242735475122562,581.601046729947,0.0,1.7,0.0,0.0,48,29,F2c1,F2c1
6353,HS777C,23.5,24.0,14,6.45,35.57,29.44451,27.079929,7.905561,0.584725494388028,2211.99794975949,0.0,1.4,0.0,0.0,48,29,F2c1,F2c1
6354,HS777C,24.0,24.3,13,4.13,27.05,57.360585,13.006985,2.575135,0.242735475122562,581.601046729947,0.0,1.7,0.0,0.0,0.0,0.0,"",""
6355,HS777C,24.3,24.9,15,10.33,41.64,16.848532,30.25966,11.251808,0.774488680718189,2615.87782312925,0.0,1.24,0.0,0.0,49,30,F2b,F2b
6356,HS777C,24.9,25.3,16,5.75,35.69,36.920371,20.347684,7.041945,0.369825145888594,1587.54608381963,0.0,1.49,0.0,0.0,49,30,F2b,F2b
6357,HS777C,25.3,26.0,17,6.55,37.57,26.976003,27.544116,7.909881,0.599247833065811,2243.63198715891,0.0,1.33,0.0,0.0,49,30,F2b,F2b
6358,HS777C,26.0,26.2,17,6.55,37.57,26.976003,27.544116,7.909881,0.599247833065811,2243.63198715891,0.0,1.33,0.0,0.0,49,30,F2b,F2b
6359,HS777C,26.2,27.1,18,11.72,43.5,14.30015,30.5326,11.66725,0.672009515178976,2636.28052786588,0.0,1.26,0.0,0.0,51,31,F2a2,F2a2
6360,HS777C,27.1,27.4,18,11.72,43.5,14.30015,30.5326,11.66725,0.672009515178976,2636.28052786588,0.0,1.26,0.0,0.0,0.0,0.0,"",""
6361,HS777C,27.4,28.1,18,11.72,43.5,14.30015,30.5326,11.66725,0.672009515178976,2636.28052786588,0.0,1.26,0.0,0.0,52,32,F2a1,F2a1
6362,HS777C,28.1,28.8,19,8.98,43.18,16.063014,30.108918,10.648068,0.636743572841134,2619.35081081081,0.0,1.25,0.0,0.0,52,32,F2a1,F2a1
6363,HS777C,28.8,29.0,19,8.98,43.18,16.063014,30.108918,10.648068,0.636743572841134,2619.35081081081,0.0,1.25,0.0,0.0,52,32,F2a1,F2a1
6364,HS777C,29.0,30.0,19,8.98,43.18,16.063014,30.108918,10.648068,0.636743572841134,2619.35081081081,0.0,1.25,0.0,0.0,54,33,F1b,F1b
6365,HS777C,30.0,30.9,20,10.42,47.72,7.784492,31.049092,13.446416,0.542175932127707,2579.96956016968,0.0,1.17,0.0,0.0,54,33,F1b,F1b
6366,HS777C,30.9,31.2,20,10.42,47.72,7.784492,31.049092,13.446416,0.542175932127707,2579.96956016968,0.0,1.17,0.0,0.0,55,34,F1a,F1a
6367,HS777C,31.5,31.9,20,10.42,47.72,7.784492,31.049092,13.446416,0.542175932127707,2579.96956016968,0.0,1.17,0.0,0.0,55,34,F1a,F1a
6368,HS777C,31.9,33.8,21,8.61,42.98,12.726864,33.140024,11.153112,0.393693183061604,2733.9152730058,0.0,1.24,0.0,0.0,55,34,F1a,F1a
6369,HS777C,33.8,33.9,22,13.13,45.56,7.741368,31.46632,15.232312,0.551481524116496,2980.26255784506,0.0,1.19,0.0,0.0,55,34,F1a,F1a
6370,HS777C,33.9,34.75,22,13.13,45.56,7.741368,31.46632,15.232312,0.551481524116496,2980.26255784506,0.0,1.19,0.0,0.0,62,35,E2e,E2e
6371,HS777C,34.75,35.7,22,13.13,45.56,7.741368,31.46632,15.232312,0.551481524116496,2980.26255784506,0.0,1.19,0.0,0.0,62,35,E2e,E2e
6372,HS777C,35.7,36.0,23,10.34,44.88,7.645144,32.140472,15.328872,0.418041490073611,3023.571144323,0.0,1.17,0.0,0.0,62,35,E2e,E2e
6373,HS777C,36.0,36.3,23,10.34,44.88,7.645144,32.140472,15.328872,0.418041490073611,3023.571144323,0.0,1.17,0.0,0.0,62,35,E2e,E2e
6374,HS777C,36.3,37.6,23,10.34,44.88,7.645144,32.140472,15.328872,0.418041490073611,3023.571144323,0.0,1.17,0.0,0.0,64,36,E2d2,E2d2
6375,HS777C,37.6,39.5,24,14.54,46.23,8.683855,28.428199,16.657946,0.55179370465715,2798.70773695296,0.0,1.22,0.0,0.0,64,36,E2d2,E2d2
6376,HS777C,39.5,40.7,25,9.61,43.85,10.573045,31.72475,13.852205,0.633620975771656,2940.43616550503,0.0,1.19,0.0,0.0,65,37,E2d1,E2d1
6377,HS777C,40.7,41.4,25,9.61,43.85,10.573045,31.72475,13.852205,0.633620975771656,2940.43616550503,0.0,1.19,0.0,0.0,66,38,E2c,E2c
6378,HS777C,41.4,42.5,26,10.8,43.76,10.556248,33.249088,12.42904,0.699847533632287,2993.38030493274,0.0,1.18,0.0,0.0,66,38,E2c,E2c
6379,HS777C,42.5,43.2,26,10.8,43.76,10.556248,33.249088,12.42904,0.699847533632287,2993.38030493274,0.0,1.18,0.0,0.0,67,39,E2b,E2b
6380,HS777C,43.2,43.4,26,10.8,43.76,10.556248,33.249088,12.42904,0.699847533632287,2993.38030493274,0.0,1.18,0.0,0.0,68,40,E2a,E2a
6381,HS777C,43.7,44.6,27,10.99,42.48,11.078352,33.551416,12.890232,0.949942703067071,3023.01494214133,0.0,1.21,0.0,0.0,68,40,E2a,E2a
6382,HS777C,44.6,45.2,27,10.99,42.48,11.078352,33.551416,12.890232,0.949942703067071,3023.01494214133,0.0,1.21,0.0,0.0,68,40,E2a,E2a
6383,HS777C,45.2,45.9,28,7.95,41.43,15.731902,30.591111,12.252844,1.27256925583922,2812.70256056491,0.0,1.26,0.0,0.0,68,40,E2a,E2a
6384,HS777C,45.9,46.2,28,7.95,41.43,15.731902,30.591111,12.252844,1.27256925583922,2812.70256056491,0.0,1.26,0.0,0.0,0.0,0.0,"",""
6385,HS777C,46.2,47.2,28,7.95,41.43,15.731902,30.591111,12.252844,1.27256925583922,2812.70256056491,0.0,1.26,0.0,0.0,74,41,E1c3,E1c3
6386,HS777C,47.2,47.4,29,8.3,36.97,25.602786,27.525201,9.902013,0.907302071973828,2391.43518320611,0.0,1.38,0.0,0.0,74,41,E1c3,E1c3
6387,HS777C,47.4,48.0,29,8.3,36.97,25.602786,27.525201,9.902013,0.907302071973828,2391.43518320611,0.0,1.38,0.0,0.0,77,42,E1c2,E1c2
6388,HS777C,48.0,48.3,30,7.87,32.23,30.740472,26.986014,10.043514,0.595828720286552,2315.55223705633,0.0,1.4,0.0,0.0,77,42,E1c2,E1c2
6389,HS777C,48.3,48.6,31,2.42,16.02,75.724766,7.045922,1.209312,0.0809850174216028,124.961344947735,0.0,2.01,0.0,0.0,0.0,0.0,"",""
6390,HS777C,49.1,49.4,32,8.14,33.63,26.992679,28.612107,10.765214,0.692889505769649,2479.2872588722,0.0,1.38,0.0,0.0,78,43,E1c1,E1c1
6391,HS777C,49.95,50.2,32,8.14,33.63,26.992679,28.612107,10.765214,0.692889505769649,2479.2872588722,0.0,1.38,0.0,0.0,78,43,E1c1,E1c1
6392,HS777C,50.4,50.9,33,7.78,35.91,21.98287,30.50684,11.593881,1.13279874213836,2718.98106918239,0.0,1.32,0.0,0.0,79,44,E1b,E1b
6393,HS777C,51.3,52.2,34,10.25,43.11,12.248417,29.486087,15.155496,1.05856601671309,2866.38759554318,0.0,1.24,0.0,0.0,79,44,E1b,E1b
6394,HS777C,53.5,54.0,35,7.99,33.76,20.911968,32.497344,12.830688,1.66301923703945,2976.05571568308,0.0,1.36,0.0,0.0,79,44,E1b,E1b
6395,HS777C,54.0,54.4,36,9.14,39.24,23.404752,25.9749,11.380348,1.1568875192604,2351.55778120185,0.0,1.31,0.0,0.0,79,44,E1b,E1b
6396,HS777C,54.8,55.7,37,8.55,35.99,14.971939,33.982909,15.048751,0.937926735921268,3236.46319081465,0.0,1.3,0.0,0.0,82,45,E1a,E1a
6397,HS777C,56.9,58.1,38,10.03,37.96,14.914416,31.913376,15.212208,0.917119039679893,2983.3261753918,0.0,1.25,0.0,0.0,82,45,E1a,E1a
6398,HS777C,59.3,60.0,39,8.58,30.9,23.48018,31.77218,13.84764,1.01284182892146,2895.88107635091,0.0,1.34,0.0,0.0,84,46,D2c,D2c
6399,HS777C,60.6,61.2,40,10.5,39.9,15.96857,30.72913,13.4023,1.03412290502793,2865.07779888268,0.0,1.26,0.0,0.0,84,46,D2c,D2c
6400,HS777C,63.2,63.7,41,10.43,40.77,14.386967,29.703845,15.133265,0.905940605113319,2837.67048342079,0.0,1.25,0.0,0.0,86,47,D2b2,D2b
6401,HS777C,64.0,64.2,41,10.43,40.77,14.386967,29.703845,15.133265,0.905940605113319,2837.67048342079,0.0,1.25,0.0,0.0,86,47,D2b2,D2b
6402,HS777C,64.4,64.6,42,8.44,32.33,27.859739,27.250709,12.559552,0.798204456094364,2424.93035605068,0.0,1.39,0.0,0.0,86,47,D2b2,D2b
6403,HS777C,65.1,66.0,43,7.81,31.63,21.830541,34.807167,11.732292,0.860279856817442,3068.06203384315,0.0,1.35,0.0,0.0,87,47,D2b1,D2b
6404,HS777C,74.4,75.4,44,8.65,35.81,21.009387,30.68282,12.497793,0.836191570881226,2772.54422988506,0.0,1.34,0.0,0.0,0.0,0.0,"",""
6405,HS778C,3.0,3.5,1,9.18,39.7,27.33399,23.67378,9.29826,0.770182779123541,1960.12845188285,0.0,1.38,0.0,0.0,0.0,0.0,"",""
6406,HS778C,3.8,4.15,2,14.95,43.96,15.500664,27.364332,13.175004,1.04766137566138,2522.5445643739,0.0,1.27,0.0,0.0,27,18,G3c,G3c
6407,HS778C,4.15,4.8,3,9.83,41.64,22.58532,24.680444,11.094236,0.458233115226794,2167.11255184651,0.0,1.3,0.0,0.0,27,18,G3c,G3c
6408,HS778C,4.8,5.2,4,8.42,40.81,23.267589,25.877868,10.038624,0.480215876829002,2231.71765014195,0.0,1.31,0.0,0.0,27,18,G3c,G3c
6409,HS778C,5.9,7.5,5,11.17,44.87,13.269791,28.414002,13.446207,0.63924237307216,2638.50082292018,0.0,1.24,0.0,0.0,28,19,G3b,G3b
6410,HS778C,7.9,9.75,6,7.37,44.61,15.880313,26.509654,13.000033,0.819219475331966,2485.18898413041,0.0,1.23,0.0,0.0,30,20,G3a2,G3a2
6411,HS778C,10.3,11.1,7,7.77,42.68,14.209628,28.74598,14.364392,0.919804835736745,2719.98719722433,0.0,1.25,0.0,0.0,31,21,G3a1,G3a1
6412,HS778C,12.5,13.3,8,7.42,39.87,27.804112,21.845229,10.480659,0.701451717433571,1929.81058327933,0.0,1.36,0.0,0.0,0.0,0.0,"",""
6413,HS778C,16.5,16.8,9,3.35,23.33,63.068742,11.914518,1.68674,0.253847904811174,454.065680082773,0.0,1.81,0.0,0.0,0.0,0.0,"",""
6414,HS778C,16.8,17.45,10,8.13,37.64,28.6856,24.22686,9.44754,0.572894742571024,2079.24815935561,0.0,1.39,0.0,0.0,33,22,G2b3,G2b3
6415,HS778C,17.45,17.7,11,11.52,44.43,14.820519,27.423795,13.325686,0.835308544303798,2634.8583329566,0.0,1.25,0.0,0.0,33,22,G2b3,G2b3
6416,HS778C,17.7,18.0,10,8.13,37.64,28.6856,24.22686,9.44754,0.572894742571024,2079.24815935561,0.0,1.39,0.0,0.0,33,22,G2b3,G2b3
6417,HS778C,18.0,18.7,12,12.0,41.82,18.757232,27.007156,12.415612,0.733861363636364,2486.74542727273,0.0,1.3,0.0,0.0,33,22,G2b3,G2b3
6418,HS778C,18.7,19.1,13,7.31,34.39,36.105183,20.988639,8.509617,0.464345236810875,1714.54523788974,0.0,1.48,0.0,0.0,33,22,G2b3,G2b3
6419,HS778C,19.1,19.6,14,12.88,41.92,19.404528,26.176656,12.498816,0.454666666666667,2397.63333333333,0.0,1.32,0.0,0.0,33,22,G2b3,G2b3
6420,HS778C,19.6,19.8,13,7.31,34.39,36.105183,20.988639,8.509617,0.464345236810875,1714.54523788974,0.0,1.48,0.0,0.0,33,22,G2b3,G2b3
6421,HS778C,19.8,20.6,15,9.27,41.06,21.949256,25.249896,11.740848,0.656115948418384,2260.07258679599,0.0,1.31,0.0,0.0,33,22,G2b3,G2b3
6422,HS778C,20.6,21.1,16,11.42,44.69,13.517764,26.598579,15.188126,0.643139534883721,2604.08446489049,0.0,1.24,0.0,0.0,33,22,G2b3,G2b3
6423,HS778C,21.1,21.5,17,7.07,34.09,37.779612,20.287098,7.836699,0.409942752609491,1650.72173033466,0.0,1.46,0.0,0.0,33,22,G2b3,G2b3
6424,HS778C,21.5,21.9,18,8.16,39.49,26.799879,23.260044,10.450077,0.58836487369338,2062.09040396341,0.0,1.35,0.0,0.0,33,22,G2b3,G2b3
6425,HS778C,21.9,22.3,19,8.23,42.19,23.835063,23.499765,10.475172,0.562540372670807,2097.22988231448,0.0,1.32,0.0,0.0,0.0,0.0,"",""
6426,HS778C,22.3,22.6,19,8.23,42.19,23.835063,23.499765,10.475172,0.562540372670807,2097.22988231448,0.0,1.32,0.0,0.0,0.0,0.0,"",""
6427,HS778C,22.6,22.9,19,8.23,42.19,23.835063,23.499765,10.475172,0.562540372670807,2097.22988231448,0.0,1.32,0.0,0.0,0.0,0.0,"",""
6428,HS778C,22.9,23.2,19,8.23,42.19,23.835063,23.499765,10.475172,0.562540372670807,2097.22988231448,0.0,1.32,0.0,0.0,37,23,G2b2,G2b2
6429,HS778C,23.2,24.2,20,10.03,42.49,18.926541,26.063532,12.519927,0.690350116705569,2437.53038012671,0.0,1.29,0.0,0.0,37,23,G2b2,G2b2
6430,HS778C,24.2,24.4,21,7.27,36.07,33.889293,21.22476,8.815947,0.521891620834681,1764.87613717244,0.0,1.45,0.0,0.0,37,23,G2b2,G2b2
6431,HS778C,24.4,24.6,20,10.03,42.49,18.926541,26.063532,12.519927,0.690350116705569,2437.53038012671,0.0,1.29,0.0,0.0,37,23,G2b2,G2b2
6432,HS778C,24.6,24.8,21,7.27,36.07,33.889293,21.22476,8.815947,0.521891620834681,1764.87613717244,0.0,1.45,0.0,0.0,37,23,G2b2,G2b2
6433,HS778C,24.8,25.0,22,14.04,43.17,15.844204,26.818077,14.167719,0.727233597021871,2550.78506398325,0.0,1.26,0.0,0.0,37,23,G2b2,G2b2
6434,HS778C,25.0,25.2,23,11.74,39.68,25.231856,23.120656,11.967488,0.690269657829141,2159.11564921822,0.0,1.36,0.0,0.0,37,23,G2b2,G2b2
6435,HS778C,25.2,25.5,24,8.34,36.93,32.184621,21.683466,9.201913,0.505055422212525,1830.48874318132,0.0,1.43,0.0,0.0,37,23,G2b2,G2b2
6436,HS778C,25.5,25.9,25,5.49,27.99,54.489967,13.689101,3.830932,0.226293196487144,758.495936197228,0.0,1.71,0.0,0.0,0.0,0.0,"",""
6437,HS778C,25.9,27.0,26,12.4,41.46,15.331626,28.871928,14.336446,0.768504566210046,2757.78197716895,0.0,1.28,0.0,0.0,40,24,G2b1,G2b1
6438,HS778C,27.0,27.3,27,4.34,26.42,54.11809,14.039064,5.422846,0.580732803679699,917.527062513067,0.0,1.72,0.0,0.0,0.0,0.0,"",""
6439,HS778C,28.1,28.5,28,15.2,40.2,23.53728,25.00238,11.26034,0.881485849056604,2254.43179245283,0.0,1.35,0.0,0.0,0.0,0.0,"",""
6440,HS778C,28.7,29.0,29,6.88,33.57,37.73224,20.79259,7.90517,0.532895296391753,1662.57625429553,0.0,1.5,0.0,0.0,0.0,0.0,"",""
6441,HS778C,29.3,29.7,30,11.08,34.77,29.581805,25.4397,10.208495,0.77759559154296,2194.3820951417,0.0,1.4,0.0,0.0,0.0,0.0,"",""
6442,HS778C,30.0,30.4,31,9.01,37.94,28.739986,23.061496,10.258518,0.564739861523244,2016.78289702165,0.0,1.39,0.0,0.0,0.0,0.0,"",""
6443,HS778C,30.6,30.9,31,9.01,37.94,28.739986,23.061496,10.258518,0.564739861523244,2016.78289702165,0.0,1.39,0.0,0.0,0.0,0.0,"",""
6444,HS778C,31.1,32.0,32,11.65,38.57,28.306944,22.7291,10.393956,0.695302773061687,1988.88577023203,0.0,1.39,0.0,0.0,42,25,G2a2,G2a
6445,HS778C,32.3,32.7,33,6.75,34.2,35.16352,21.7798,8.85668,0.514404289544236,1808.67794101877,0.0,1.45,0.0,0.0,43,25,G2a1,G2a
6446,HS778C,33.1,33.8,34,7.73,37.29,26.056005,25.673474,10.986792,0.605555543513601,2245.59840901702,0.0,1.36,0.0,0.0,44,26,G1b,G1b
6447,HS778C,34.0,34.2,35,9.59,35.83,29.845467,23.665896,10.658637,0.386822807211592,2023.92790399292,0.0,1.4,0.0,0.0,44,26,G1b,G1b
6448,HS778C,37.5,37.8,36,4.24,29.16,54.716816,13.95548,2.16062,0.315140350877193,607.526236842105,0.0,1.67,0.0,0.0,0.0,0.0,"",""
6449,HS778C,37.8,38.3,37,8.36,36.53,29.51355,25.216631,8.739819,0.678056852902663,2112.06052160629,0.0,1.4,0.0,0.0,47,28,F2c2,F2c2
6450,HS778C,38.3,38.8,38,11.72,40.64,18.722144,29.757168,10.880688,0.706026280018124,2641.58051653829,0.0,1.29,0.0,0.0,48,29,F2c1,F2c1
6451,HS778C,38.8,39.3,37,8.36,36.53,29.51355,25.216631,8.739819,0.678056852902663,2112.06052160629,0.0,1.4,0.0,0.0,48,29,F2c1,F2c1
6452,HS778C,39.3,39.6,39,3.43,26.12,60.034888,11.606548,2.238564,0.136942321631977,446.735689758724,0.0,1.75,0.0,0.0,48,29,F2c1,F2c1
6453,HS778C,39.6,39.9,40,7.86,36.79,28.166376,25.960347,9.083277,0.761483611894943,2196.4274462774,0.0,1.4,0.0,0.0,48,29,F2c1,F2c1
6454,HS778C,39.9,40.2,40,7.86,36.79,28.166376,25.960347,9.083277,0.761483611894943,2196.4274462774,0.0,1.4,0.0,0.0,0.0,0.0,"",""
6455,HS778C,40.2,41.0,41,11.15,44.74,11.129364,29.873556,14.25708,0.789872819358469,2824.51056837366,0.0,1.23,0.0,0.0,49,30,F2b,F2b
6456,HS778C,41.0,41.7,42,6.89,38.32,24.57948,27.953376,9.153312,0.573675008054989,2422.73025024165,0.0,1.32,0.0,0.0,49,30,F2b,F2b
6457,HS778C,41.7,42.0,42,6.89,38.32,24.57948,27.953376,9.153312,0.573675008054989,2422.73025024165,0.0,1.32,0.0,0.0,49,30,F2b,F2b
6458,HS778C,42.0,42.85,43,12.06,44.82,11.692642,30.177942,13.309416,0.72159426881965,2833.97678189675,0.0,1.23,0.0,0.0,51,31,F2a2,F2a2
6459,HS778C,42.85,43.1,44,10.62,39.04,17.123664,33.217104,10.619232,0.64179189975386,2950.72862832849,0.0,1.27,0.0,0.0,0.0,0.0,"",""
6460,HS778C,43.1,43.2,44,10.62,39.04,17.123664,33.217104,10.619232,0.64179189975386,2950.72862832849,0.0,1.27,0.0,0.0,0.0,0.0,"",""
6461,HS778C,43.2,44.4,45,12.03,43.79,10.06159,32.399444,13.748966,0.619798795043765,3028.43914743663,0.0,1.2,0.0,0.0,52,32,F2a1,F2a1
6462,HS778C,44.4,45.0,46,12.48,39.09,18.199908,31.996023,10.714069,0.546324840036563,2848.08534506399,0.0,1.29,0.0,0.0,52,32,F2a1,F2a1
6463,HS778C,45.0,45.1,46,12.48,39.09,18.199908,31.996023,10.714069,0.546324840036563,2848.08534506399,0.0,1.29,0.0,0.0,54,33,F1b,F1b
6464,HS778C,45.1,45.5,47,10.3,44.86,8.061468,33.122598,13.95042,0.6104127090301,3105.01515719064,0.0,1.18,0.0,0.0,54,33,F1b,F1b
6465,HS778C,45.5,46.5,47,10.3,44.86,8.061468,33.122598,13.95042,0.6104127090301,3105.01515719064,0.0,1.18,0.0,0.0,54,33,F1b,F1b
6466,HS778C,46.5,46.9,48,8.29,40.71,17.751426,31.050173,10.49433,0.409877439755752,2762.61273361684,0.0,1.28,0.0,0.0,54,33,F1b,F1b
6467,HS778C,46.9,47.8,49,10.84,42.74,9.138696,33.886468,14.234836,0.435422611036339,3088.74543068641,0.0,1.2,0.0,0.0,55,34,F1a,F1a
6468,HS778C,48.1,48.76,49,10.84,42.74,9.138696,33.886468,14.234836,0.435422611036339,3088.74543068641,0.0,1.2,0.0,0.0,55,34,F1a,F1a
6469,HS778C,48.76,50.0,50,10.36,46.27,6.404616,30.566997,16.758387,0.489707831325301,3052.78587349398,0.0,1.17,0.0,0.0,55,34,F1a,F1a
6470,HS778C,50.0,50.62,50,10.36,46.27,6.404616,30.566997,16.758387,0.489707831325301,3052.78587349398,0.0,1.17,0.0,0.0,62,35,E2e,E2e
6471,HS778C,50.62,52.2,51,12.78,44.55,7.71864,31.900385,15.830975,0.422772873194222,3034.38395436826,0.0,1.2,0.0,0.0,62,35,E2e,E2e
6472,HS778C,52.2,52.48,51,12.78,44.55,7.71864,31.900385,15.830975,0.422772873194222,3034.38395436826,0.0,1.2,0.0,0.0,64,36,E2d2,E2d2
6473,HS778C,52.48,54.34,52,13.97,45.64,9.708696,28.223712,16.433028,0.470745088922469,2819.13121004301,0.0,1.22,0.0,0.0,64,36,E2d2,E2d2
6474,HS778C,54.34,55.3,53,13.08,45.1,8.08128,32.02866,14.79006,0.688460653474459,3056.4052807179,0.0,1.19,0.0,0.0,64,36,E2d2,E2d2
6475,HS778C,55.3,56.2,53,13.08,45.1,8.08128,32.02866,14.79006,0.688460653474459,3056.4052807179,0.0,1.19,0.0,0.0,65,37,E2d1,E2d1
6476,HS778C,56.5,58.26,54,10.71,43.69,9.369984,33.093387,13.846629,0.498837607794826,3059.33131817673,0.0,1.19,0.0,0.0,66,38,E2c,E2c
6477,HS778C,58.26,58.5,55,12.48,43.96,7.8456,33.25974,14.940264,0.659520109689214,3175.0898857404,0.0,1.18,0.0,0.0,66,38,E2c,E2c
6478,HS778C,58.5,59.0,55,12.48,43.96,7.8456,33.25974,14.940264,0.659520109689214,3175.0898857404,0.0,1.18,0.0,0.0,67,39,E2b,E2b
6479,HS778C,59.0,59.5,55,12.48,43.96,7.8456,33.25974,14.940264,0.659520109689214,3175.0898857404,0.0,1.18,0.0,0.0,67,39,E2b,E2b
6480,HS778C,59.5,60.02,55,12.48,43.96,7.8456,33.25974,14.940264,0.659520109689214,3175.0898857404,0.0,1.18,0.0,0.0,68,40,E2a,E2a
6481,HS778C,60.02,61.65,56,10.41,42.46,12.100662,31.825374,13.60821,0.72575287420471,3007.57129143878,0.0,1.23,0.0,0.0,68,40,E2a,E2a
6482,HS778C,61.65,61.78,56,10.41,42.46,12.100662,31.825374,13.60821,0.72575287420471,3007.57129143878,0.0,1.23,0.0,0.0,0.0,0.0,"",""
6483,HS778C,61.78,62.0,57,8.22,43.36,13.180128,30.5856,12.874272,0.857807801263892,2862.85639572892,0.0,1.24,0.0,0.0,0.0,0.0,"",""
6484,HS778C,62.0,63.2,57,8.22,43.36,13.180128,30.5856,12.874272,0.857807801263892,2862.85639572892,0.0,1.24,0.0,0.0,74,41,E1c3,E1c3
6485,HS778C,63.2,63.6,57,8.22,43.36,13.180128,30.5856,12.874272,0.857807801263892,2862.85639572892,0.0,1.24,0.0,0.0,77,42,E1c2,E1c2
6486,HS778C,63.6,64.0,58,11.14,38.66,22.867552,28.2164,10.256048,0.814553229799685,2487.32802610849,0.0,1.34,0.0,0.0,77,42,E1c2,E1c2
6487,HS778C,64.0,64.4,59,4.29,27.14,55.111304,14.615716,3.125694,0.36159753421795,776.407000313447,0.0,1.7,0.0,0.0,0.0,0.0,"",""
6488,HS778C,64.4,65.3,60,9.36,38.91,26.012122,25.694454,9.389533,0.595802736098853,2220.86143865843,0.0,1.36,0.0,0.0,78,43,E1c1,E1c1
6489,HS778C,65.3,65.5,61,5.79,31.97,41.845253,20.463424,5.721323,0.465761065704278,1520.86513321303,0.0,1.56,0.0,0.0,78,43,E1c1,E1c1
6490,HS778C,65.5,65.9,62,9.32,38.77,18.466968,31.53345,11.229582,1.26943537715042,2779.77312637847,0.0,1.3,0.0,0.0,79,44,E1b,E1b
6491,HS778C,65.9,66.1,61,5.79,31.97,41.845253,20.463424,5.721323,0.465761065704278,1520.86513321303,0.0,1.56,0.0,0.0,79,44,E1b,E1b
6492,HS778C,66.1,66.9,63,15.92,43.41,13.5816,29.65316,13.35524,0.935538772597526,2775.71661631779,0.0,1.28,0.0,0.0,79,44,E1b,E1b
6493,HS778C,66.9,67.5,64,5.33,33.53,36.545206,23.556968,6.367826,0.516762649202493,1897.46678884546,0.0,1.46,0.0,0.0,79,44,E1b,E1b
6494,HS778C,67.5,68.4,65,17.36,42.83,15.60741,29.133832,12.423041,0.913170377541142,2682.56250726041,0.0,1.28,0.0,0.0,79,44,E1b,E1b
6495,HS778C,68.4,68.6,66,6.01,35.5,35.9265,21.93,6.64995,0.571640600063837,1713.92674752633,0.0,1.43,0.0,0.0,0.0,0.0,"",""
6496,HS778C,68.6,68.7,67,10.6,41.96,15.276128,29.960248,12.803624,0.915395973154362,2806.44174944072,0.0,1.27,0.0,0.0,0.0,0.0,"",""
6497,HS778C,68.7,70.3,67,10.6,41.96,15.276128,29.960248,12.803624,0.915395973154362,2806.44174944072,0.0,1.27,0.0,0.0,82,45,E1a,E1a
6498,HS778C,70.3,71.2,66,6.01,35.5,35.9265,21.93,6.64995,0.571640600063837,1713.92674752633,0.0,1.43,0.0,0.0,82,45,E1a,E1a
6499,HS778C,71.2,71.85,68,10.85,43.83,9.987026,32.106772,14.076202,0.900988222097588,3056.95852832305,0.0,1.2,0.0,0.0,82,45,E1a,E1a
6500,HS778C,71.85,72.1,69,9.12,41.95,21.85002,27.440235,8.759745,0.958131602112676,2354.32097271127,0.0,1.31,0.0,0.0,82,45,E1a,E1a
6501,HS778C,72.1,72.3,69,9.12,41.95,21.85002,27.440235,8.759745,0.958131602112676,2354.32097271127,0.0,1.31,0.0,0.0,0.0,0.0,"",""
